creature_id,common_name,exclusion_reason
57e56d45-c750-569a-ba9c-bea5fc73cb2f,Reticulated Butterflyfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
58018d66-9394-5982-84aa-f6e91e918838,Crocodile 2edlefish,eligible but outside the deterministic 40-record starter-pack limit
5814dabf-10ce-5b96-a6f2-e2540eb12164,Yellowstripe Dwarfgoby,account transcription confidence is not high; identification traits are not high-confidence transcriptions
583b891f-95b0-5a6d-be70-993eca33c302,Leopard Toadfish,identity confidence is below the starter-pack threshold
585a484d-2d1e-51a7-9905-78b98faf5ed4,Estuary Pipefish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
58e0372a-a2d7-53b5-8548-b88b40484bb6,Blacklip Ponyfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
59011aa3-4966-5e60-a621-2e2b9d02aae4,Snowflake Moray,identity confidence is below the starter-pack threshold; account transcription confidence is not high; no identification trait transcription
598cfffd-396b-571d-98bd-9201cbb8f3ad,Yellowtail Sandperch,identity confidence is below the starter-pack threshold
59943aa2-6bef-5da4-8470-f9c98271cab0,Japanese Butterflyfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
59e41d16-3f47-5d73-a738-affd34990f6c,Long-jawed Bonito,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
59e858c7-c041-5894-ad99-558d83b163b0,Pale Wormfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
5a46ab8a-5173-5ca0-a0cf-f56d54430ce1,Longfin Anthias,account transcription confidence is not high
5a54da12-ac3d-577d-8cbd-645d6a3b3f55,Swakefish,eligible but outside the deterministic 40-record starter-pack limit
5a91ba37-ce1b-556d-adc7-48a2eb2f5eea,Redlined Tilefish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
5a9d2557-1ac8-5a27-a207-a10cd805a8ed,White-Bonnet Anemonefish,identity confidence is below the starter-pack threshold
5adab4d3-0203-5858-a748-796a215322b7,Yellow Coralgoby,account transcription confidence is not high; identification traits are not high-confidence transcriptions
5af89b7e-ac74-545c-9a78-cd3b0e91101b,Bird Wrasse,eligible but outside the deterministic 40-record starter-pack limit
5afb0e54-10c3-5b11-b29a-eb4a93774a39,Stocky Tilefish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
5b2c2734-8177-51de-9981-1a77b49593ea,Rolland's Demoiselle,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
5b3b4e3b-c92f-53d5-8c06-5f73f5ad68e4,Bicolor Parrotfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
5b8e4033-b73d-55a8-97d8-f50feb237262,Eyebrow Shrimpgoby,identity confidence is below the starter-pack threshold; account transcription confidence is not high
5b9651dd-06c3-5292-8386-e16de8155ea3,Russell's Snapper,account transcription confidence is not high; identification traits are not high-confidence transcriptions
5bbcb84a-d744-5f56-b22e-cd19d018f429,Blacktail Angelfish,no identification trait transcription
5bca2d73-7b31-5d92-b465-55dd74866cbf,Twotone Wormfish,eligible but outside the deterministic 40-record starter-pack limit
5bcda8bd-64ea-55e5-8a44-e8740698a90a,Bicolor Anthias,account transcription confidence is not high; identification traits are not high-confidence transcriptions
5bdb0123-4337-560a-a53d-1655b209b658,Black-rayed Shrimpgoby,account transcription confidence is not high; identification traits are not high-confidence transcriptions
5be41612-8e26-5eac-96ba-54b3c0257b40,Broadhead Flathead,account transcription confidence is not high; identification traits are not high-confidence transcriptions
5c007627-9677-5756-a218-3b8127e24c9e,Slingjaw Wormfish,account transcription confidence is not high
5c1f347e-d67f-5406-be55-e2941a7640c8,Moluccan Cardinalfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
5c2bfdc7-5501-569b-9fc9-1ad139983c51,Three-spot Dascyllus,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
5c4647ba-2339-5075-9d81-759852cc6616,Coral Cardinalfish,eligible but outside the deterministic 40-record starter-pack limit
5c571cab-4b1e-537b-bb2e-4871d3212bac,Yellowfin Pygmy Angelfish,no identification trait transcription
5c5f59bd-568e-5254-907a-0eb27b8a0fe7,Camouflage Grouper,eligible but outside the deterministic 40-record starter-pack limit
5c8427c1-cb07-545d-803d-83dd092db6c8,Blackspine Surgeonfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
5d5b513b-314c-568e-b4c6-c67ccbcd7c57,Sand Bass Razorfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
5d5da8da-1031-5f81-8f64-ed7fadf509d8,Whitley's Boxfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high
5d8f27c0-6408-5fd0-8cfd-57ebd447a602,Triangular Butterflyfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
5d9b0503-0128-55b6-a5d8-e10a4b5bbfea,Five-lined Goby,identity confidence is below the starter-pack threshold; account transcription confidence is not high; no identification trait transcription
5db59da3-5a19-5d9e-bc04-e61b8bf51348,Spotted Sandperch,identity confidence is below the starter-pack threshold
5dcf0939-9d4c-5329-a613-10227976393b,Bluestripe Snapper,account transcription confidence is not high; identification traits are not high-confidence transcriptions
5e0ffdaa-6336-59cd-84b2-64ebd7b11232,Blackeye Rabbitfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
5e138afe-c018-5920-a928-99bd13128002,Barrier Reef Chromis,account transcription confidence is not high; identification traits are not high-confidence transcriptions
5e1834f8-29c2-543a-b5d3-e5d42e264a40,Estuarine Halfbeak,eligible but outside the deterministic 40-record starter-pack limit
5e247efe-3b89-56a7-81be-13dd291ad573,Eyestripe Surgeonfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
5e5249ab-b3ef-5097-b653-df834ebea274,Longfin Dottyback,eligible but outside the deterministic 40-record starter-pack limit
5e8bbbf9-aed7-530e-894d-58494fbef5ec,Broom Filefish,eligible but outside the deterministic 40-record starter-pack limit
5e9124ad-8ce7-5297-a69b-43388e30f7ec,Chequered Perchlet,account transcription confidence is not high; identification traits are not high-confidence transcriptions
5ea00755-bf9d-5f29-82dd-4675ff6a75ad,Solor Jawfish,account transcription confidence is not high; no identification trait transcription
5eab798c-486d-509c-9816-0c722108978b,Spanish Flag Snapper,account transcription confidence is not high; identification traits are not high-confidence transcriptions
5eb2be4c-61f3-596c-b14a-2bcb20449c30,Western Yellowtail Angelfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
5ec2f6df-b9ed-5dad-b29a-aa42408d7077,Yellowback Anthias,eligible but outside the deterministic 40-record starter-pack limit
5ec416bc-7421-54c8-99e0-2beca1c062e9,Welander'’s Flathead,eligible but outside the deterministic 40-record starter-pack limit
5ede4248-968a-506a-be19-71a06b8ce2a2,Coral Demoiselle,eligible but outside the deterministic 40-record starter-pack limit
5f33a92f-7e8b-5085-b157-180624ce6921,Chameleon Parrotfish,eligible but outside the deterministic 40-record starter-pack limit
5f4d48f4-6556-50f3-95af-a4d28635f4bb,Cockatoo Waspfish,eligible but outside the deterministic 40-record starter-pack limit
5f52e714-6058-54b8-be54-304c90d2a8de,Twospot Anthias,eligible but outside the deterministic 40-record starter-pack limit
5f6ab60c-f588-5974-ae05-e7f152a99746,Blue Damsel,account transcription confidence is not high; identification traits are not high-confidence transcriptions
5f7f428a-5382-5056-af3c-c86af81e06d1,Oorish Idol Manta,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
5f8046e3-85ec-56e0-8d40-5dab308787bc,Giant Shovelnose Ray,eligible but outside the deterministic 40-record starter-pack limit
5fc9ff10-47f2-5fc7-b48b-9e89e189eb4c,Sleek Unicornfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
5ff003c9-6284-5a9e-84ec-459a5c2e321c,Midnight Dottyback,account transcription confidence is not high; identification traits are not high-confidence transcriptions
5ff62de6-cf73-5610-abbb-56f8ba88bda1,Nocturn Goby,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
602b19d8-5d9e-58fe-9ce4-aa21e6de8b24,Dottyback Anthias,eligible but outside the deterministic 40-record starter-pack limit
60424591-66dd-5a04-b0e7-388745027869,Streaky Rockskipper Blenny,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
60bff71e-a235-5190-aa27-a9b00a7d89ac,Saddle Blenny,eligible but outside the deterministic 40-record starter-pack limit
60d088d6-bb3f-56d0-aebf-de19419d88c4,Sharpnose Wormfish,identity confidence is below the starter-pack threshold; identification traits are not high-confidence transcriptions
60ed229f-97b6-59e0-9d81-4f5b68100913,Blackstripe Dottyback,eligible but outside the deterministic 40-record starter-pack limit
613e1049-ffbe-5967-b77d-6c493e17deb7,Bluntsnout Gregory,identity confidence is below the starter-pack threshold
618db448-2e2d-5020-9c97-946c01bfc862,Philippines Blenny,account transcription confidence is not high; identification traits are not high-confidence transcriptions
61c2e589-525c-5505-9681-458f3f13cad1,Bluedot Goby,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
62015454-381b-5a12-b3ba-afb5aa41eaba,Large-spotted Snake Eel,eligible but outside the deterministic 40-record starter-pack limit
629e2fff-4829-5385-b9b9-7c547d9005d8,Axilspot Wormfish,eligible but outside the deterministic 40-record starter-pack limit
62aae235-813e-5537-97a5-90a240afbdfa,Longspine Emperor,account transcription confidence is not high; identification traits are not high-confidence transcriptions
62af111a-c30c-54ed-915d-27cdee4505ff,Smooth Seahorse,eligible but outside the deterministic 40-record starter-pack limit
